name,type,start_time,duration,"mosi","miso"
"SPI","result",0.085312333,0.000024042,0xFF,0xFF
"SPI","result",0.085352458,0.000024042,0x77,0xFF
"SPI","result",0.085391708,0.000024042,0x00,0xFF
"SPI","result",0.085430958,0.000024042,0x00,0xFF
"SPI","result",0.085470167,0.000024042,0x00,0xFF
"SPI","result",0.085509458,0.000024042,0x00,0xFF
"SPI","result",0.085548542,0.000024042,0x01,0xFF
"SPI","result",0.085587875,0.000024042,0xFF,0xFF
"SPI","result",0.085627375,0.000024042,0xFF,0x01
"SPI","disable",0.085659458,0.000000042,,
"SPI","enable",0.085699792,0.000000042,,
"SPI","result",0.08570825,0.000024042,0xFF,0xFF
"SPI","result",0.085747917,0.000024042,0xFF,0xFF
"SPI","result",0.085788042,0.000024083,0x69,0xFF
"SPI","result",0.085827292,0.000024042,0x40,0xFF
"SPI","result",0.085866542,0.000024042,0x00,0xFF
"SPI","result",0.085905792,0.000024,0x00,0xFF
"SPI","result",0.085945042,0.000024042,0x00,0xFF
"SPI","result",0.085984292,0.000024042,0x01,0xFF
"SPI","result",0.086023625,0.000024042,0xFF,0xFF
"SPI","result",0.086063125,0.000024042,0xFF,0x01
"SPI","disable",0.086096208,0.000000042,,
"SPI","enable",0.0861365,0.000000042,,
"SPI","result",0.086144958,0.000024042,0xFF,0xFF
"SPI","result",0.086184625,0.000024042,0xFF,0xFF
"SPI","result",0.086224792,0.000024042,0x77,0xFF
"SPI","result",0.086264,0.000024042,0x00,0xFF
"SPI","result",0.08630325,0.000024042,0x00,0xFF
"SPI","result",0.086342458,0.000024042,0x00,0xFF
"SPI","result",0.08638175,0.000024042,0x00,0xFF
"SPI","result",0.086421,0.000024042,0x01,0xFF
"SPI","result",0.086460333,0.000024042,0xFF,0xFF
"SPI","result",0.086499833,0.000024042,0xFF,0x01
"SPI","disable",0.086532792,0.000000042,,
"SPI","enable",0.086573125,0.000000042,,
"SPI","result",0.086581583,0.000024042,0xFF,0xFF
"SPI","result",0.08662125,0.000024042,0xFF,0xFF
"SPI","result",0.086661375,0.000024042,0x69,0xFF
"SPI","result",0.086700583,0.000024042,0x40,0xFF
"SPI","result",0.086739875,0.000024042,0x00,0xFF
"SPI","result",0.086779083,0.000024042,0x00,0xFF
"SPI","result",0.086818333,0.000024083,0x00,0xFF
"SPI","result",0.086857625,0.000024042,0x01,0xFF
"SPI","result",0.086896958,0.000024042,0xFF,0xFF
"SPI","result",0.086936458,0.000024042,0xFF,0x01
"SPI","disable",0.086969542,0.000000042,,
"SPI","enable",0.087009792,0.000000042,,
"SPI","result",0.08701825,0.000024042,0xFF,0xFF
"SPI","result",0.087057917,0.000024042,0xFF,0xFF
"SPI","result",0.087098042,0.000024042,0x77,0xFF
"SPI","result",0.08713725,0.000024042,0x00,0xFF
"SPI","result",0.087176542,0.000024042,0x00,0xFF
"SPI","result",0.08721575,0.000024042,0x00,0xFF
"SPI","result",0.087255,0.000024042,0x00,0xFF
"SPI","result",0.087294292,0.000024042,0x01,0xFF
"SPI","result",0.087333625,0.000024042,0xFF,0xFF
"SPI","result",0.087373083,0.000024042,0xFF,0x01
"SPI","disable",0.087405208,0.000000042,,
"SPI","enable",0.0874455,0.000000042,,
"SPI","result",0.087453958,0.000024042,0xFF,0xFF
"SPI","result",0.087493625,0.000024042,0xFF,0xFF
"SPI","result",0.0875345,0.000024042,0x69,0xFF
"SPI","result",0.087573792,0.000024042,0x40,0xFF
"SPI","result",0.087613042,0.000024083,0x00,0xFF
"SPI","result",0.087652292,0.000024042,0x00,0xFF
"SPI","result",0.087691542,0.000024083,0x00,0xFF
"SPI","result",0.087730833,0.000024042,0x01,0xFF
"SPI","result",0.087770167,0.000024042,0xFF,0xFF
"SPI","result",0.087809667,0.000024042,0xFF,0x01
"SPI","disable",0.08784275,0.000000042,,
"SPI","enable",0.087883042,0.000000042,,
"SPI","result",0.0878915,0.000024042,0xFF,0xFF
"SPI","result",0.087931167,0.000024042,0xFF,0xFF
"SPI","result",0.087971292,0.000024042,0x77,0xFF
"SPI","result",0.0880105,0.000024042,0x00,0xFF
"SPI","result",0.088049792,0.000024042,0x00,0xFF
"SPI","result",0.088089,0.000024042,0x00,0xFF
"SPI","result",0.08812825,0.000024042,0x00,0xFF
"SPI","result",0.088167542,0.000024042,0x01,0xFF
"SPI","result",0.088206875,0.000024042,0xFF,0xFF
"SPI","result",0.088246333,0.000024042,0xFF,0x01
"SPI","disable",0.088278458,0.000000042,,
"SPI","enable",0.08831875,0.000000042,,
"SPI","result",0.088327208,0.000024042,0xFF,0xFF
"SPI","result",0.088366875,0.000024042,0xFF,0xFF
"SPI","result",0.088407,0.000024042,0x69,0xFF
"SPI","result",0.088446208,0.000024042,0x40,0xFF
"SPI","result",0.0884855,0.000024042,0x00,0xFF
"SPI","result",0.088524708,0.000024042,0x00,0xFF
"SPI","result",0.088563792,0.000024042,0x00,0xFF
"SPI","result",0.088603042,0.000024042,0x01,0xFF
"SPI","result",0.088642375,0.000024042,0xFF,0xFF
"SPI","result",0.088681875,0.000024042,0xFF,0x01
"SPI","disable",0.088714958,0.000000042,,
"SPI","enable",0.08875525,0.000000042,,
"SPI","result",0.088763708,0.000024042,0xFF,0xFF
"SPI","result",0.088803375,0.000024042,0xFF,0xFF
"SPI","result",0.0888435,0.000024083,0x77,0xFF
"SPI","result",0.08888275,0.000024042,0x00,0xFF
"SPI","result",0.088922,0.000024083,0x00,0xFF
"SPI","result",0.08896125,0.000024042,0x00,0xFF
"SPI","result",0.0890005,0.000024042,0x00,0xFF
"SPI","result",0.089039792,0.000024042,0x01,0xFF
"SPI","result",0.089079125,0.000024042,0xFF,0xFF
"SPI","result",0.089118625,0.000024042,0xFF,0x01
"SPI","disable",0.08915075,0.000000042,,
"SPI","enable",0.089191042,0.000000042,,
"SPI","result",0.089199542,0.000024042,0xFF,0xFF
"SPI","result",0.089239167,0.000024042,0xFF,0xFF
"SPI","result",0.089279333,0.000024042,0x69,0xFF
"SPI","result",0.089318542,0.000024042,0x40,0xFF
"SPI","result",0.089357792,0.000024042,0x00,0xFF
"SPI","result",0.089397042,0.000024042,0x00,0xFF
"SPI","result",0.089436292,0.000024042,0x00,0xFF
"SPI","result",0.089475583,0.000024042,0x01,0xFF
"SPI","result",0.089514917,0.000024042,0xFF,0xFF
"SPI","result",0.089554292,0.000024042,0xFF,0x01
"SPI","disable",0.089587375,0.000000042,,
"SPI","enable",0.089627667,0.000000042,,
"SPI","result",0.089636125,0.000024042,0xFF,0xFF
"SPI","result",0.089675792,0.000024042,0xFF,0xFF
"SPI","result",0.089715917,0.000024042,0x77,0xFF
"SPI","result",0.089755125,0.000024042,0x00,0xFF
"SPI","result",0.089794417,0.000024042,0x00,0xFF
"SPI","result",0.089833625,0.000024042,0x00,0xFF
"SPI","result",0.089872875,0.000024042,0x00,0xFF
"SPI","result",0.089912167,0.000024042,0x01,0xFF
"SPI","result",0.0899515,0.000024042,0xFF,0xFF
"SPI","result",0.089991,0.000024042,0xFF,0x01
"SPI","disable",0.090023083,0.000000042,,
"SPI","enable",0.090063375,0.000000042,,
"SPI","result",0.090071875,0.000024042,0xFF,0xFF
"SPI","result",0.0901115,0.000024042,0xFF,0xFF
"SPI","result",0.090151667,0.000024042,0x69,0xFF
"SPI","result",0.090190875,0.000024042,0x40,0xFF
"SPI","result",0.090230125,0.000024042,0x00,0xFF
"SPI","result",0.090269375,0.000024042,0x00,0xFF
"SPI","result",0.090308625,0.000024083,0x00,0xFF
"SPI","result",0.090347917,0.000024042,0x01,0xFF
"SPI","result",0.09038725,0.000024042,0xFF,0xFF
"SPI","result",0.09042675,0.000024042,0xFF,0x01
"SPI","disable",0.090459833,0.000000042,,
"SPI","enable",0.090500125,0.000000042,,
"SPI","result",0.090508583,0.000024042,0xFF,0xFF
"SPI","result",0.090548083,0.000024042,0xFF,0xFF
"SPI","result",0.090588208,0.000024042,0x77,0xFF
"SPI","result",0.090627417,0.000024042,0x00,0xFF
"SPI","result",0.090666708,0.000024042,0x00,0xFF
"SPI","result",0.090705917,0.000024042,0x00,0xFF
"SPI","result",0.090745167,0.000024042,0x00,0xFF
"SPI","result",0.090784417,0.000024042,0x01,0xFF
"SPI","result",0.090823792,0.000024042,0xFF,0xFF
"SPI","result",0.09086325,0.000024042,0xFF,0x01
"SPI","disable",0.090895375,0.000000042,,
"SPI","enable",0.090935667,0.000000042,,
"SPI","result",0.090944167,0.000024042,0xFF,0xFF
"SPI","result",0.090983792,0.000024042,0xFF,0xFF
"SPI","result",0.091023958,0.000024042,0x69,0xFF
"SPI","result",0.091063167,0.000024042,0x40,0xFF
"SPI","result",0.091102417,0.000024083,0x00,0xFF
"SPI","result",0.091141667,0.000024042,0x00,0xFF
"SPI","result",0.091180917,0.000024042,0x00,0xFF
"SPI","result",0.091220208,0.000024042,0x01,0xFF
"SPI","result",0.091259542,0.000024042,0xFF,0xFF
"SPI","result",0.091299042,0.000024042,0xFF,0x01
"SPI","disable",0.091332125,0.000000042,,
"SPI","enable",0.091372417,0.000000042,,
"SPI","result",0.091380917,0.000024042,0xFF,0xFF
"SPI","result",0.091420542,0.000024042,0xFF,0xFF
"SPI","result",0.091460708,0.000024042,0x77,0xFF
"SPI","result",0.091499917,0.000024042,0x00,0xFF
"SPI","result",0.09154,0.000024042,0x00,0xFF
"SPI","result",0.091579208,0.000024042,0x00,0xFF
"SPI","result",0.0916185,0.000024042,0x00,0xFF
"SPI","result",0.091657792,0.000024042,0x01,0xFF
"SPI","result",0.091697125,0.000024042,0xFF,0xFF
"SPI","result",0.091736625,0.000024042,0xFF,0x01
"SPI","disable",0.091768708,0.000000042,,
"SPI","enable",0.091809042,0.000000042,,
"SPI","result",0.0918175,0.000024042,0xFF,0xFF
"SPI","result",0.091857167,0.000024042,0xFF,0xFF
"SPI","result",0.091897333,0.000024042,0x69,0xFF
"SPI","result",0.091936542,0.000024042,0x40,0xFF
"SPI","result",0.091975833,0.000024042,0x00,0xFF
"SPI","result",0.092015042,0.000024042,0x00,0xFF
"SPI","result",0.092054333,0.000024042,0x00,0xFF
"SPI","result",0.092093583,0.000024083,0x01,0xFF
"SPI","result",0.092132958,0.000024042,0xFF,0xFF
"SPI","result",0.092172458,0.000024042,0xFF,0x01
"SPI","disable",0.092205542,0.000000042,,
"SPI","enable",0.092245833,0.000000042,,
"SPI","result",0.092254292,0.000024042,0xFF,0xFF
"SPI","result",0.092293958,0.000024042,0xFF,0xFF
"SPI","result",0.092334125,0.000024042,0x77,0xFF
"SPI","result",0.092373333,0.000024042,0x00,0xFF
"SPI","result",0.092412583,0.000024042,0x00,0xFF
"SPI","result",0.092451833,0.000024042,0x00,0xFF
"SPI","result",0.092491083,0.000024042,0x00,0xFF
"SPI","result",0.092530375,0.000024042,0x01,0xFF
"SPI","result",0.092569542,0.000024042,0xFF,0xFF
"SPI","result",0.092609042,0.000024042,0xFF,0x01
"SPI","disable",0.092641125,0.000000042,,
"SPI","enable",0.092681458,0.000000042,,
"SPI","result",0.092689917,0.000024042,0xFF,0xFF
"SPI","result",0.092729583,0.000024042,0xFF,0xFF
"SPI","result",0.092769708,0.000024083,0x69,0xFF
"SPI","result",0.092808958,0.000024042,0x40,0xFF
"SPI","result",0.092848208,0.000024042,0x00,0xFF
"SPI","result",0.092887417,0.000024083,0x00,0xFF
"SPI","result",0.092926708,0.000024042,0x00,0xFF
"SPI","result",0.092965958,0.000024042,0x01,0xFF
"SPI","result",0.093005333,0.000024042,0xFF,0xFF
"SPI","result",0.093044792,0.000024083,0xFF,0x01
"SPI","disable",0.093077917,0.000000042,,
"SPI","enable",0.093118167,0.000000042,,
"SPI","result",0.093126667,0.000024042,0xFF,0xFF
"SPI","result",0.093166292,0.000024042,0xFF,0xFF
"SPI","result",0.093206458,0.000024042,0x77,0xFF
"SPI","result",0.093245667,0.000024042,0x00,0xFF
"SPI","result",0.093284958,0.000024042,0x00,0xFF
"SPI","result",0.093324167,0.000024042,0x00,0xFF
"SPI","result",0.093363417,0.000024083,0x00,0xFF
"SPI","result",0.093402708,0.000024042,0x01,0xFF
"SPI","result",0.093442042,0.000024083,0xFF,0xFF
"SPI","result",0.093481542,0.000024083,0xFF,0x01
"SPI","disable",0.093513667,0.000000042,,
"SPI","enable",0.093553792,0.000000042,,
"SPI","result",0.09356225,0.000024042,0xFF,0xFF
"SPI","result",0.093601917,0.000024042,0xFF,0xFF
"SPI","result",0.093642083,0.000024042,0x69,0xFF
"SPI","result",0.093681292,0.000024042,0x40,0xFF
"SPI","result",0.093720583,0.000024042,0x00,0xFF
"SPI","result",0.093759792,0.000024042,0x00,0xFF
"SPI","result",0.093799083,0.000024042,0x00,0xFF
"SPI","result",0.093838333,0.000024083,0x01,0xFF
"SPI","result",0.093877708,0.000024042,0xFF,0xFF
"SPI","result",0.093917208,0.000024042,0xFF,0x01
"SPI","disable",0.093950292,0.000000042,,
"SPI","enable",0.093990583,0.000000042,,
"SPI","result",0.093999042,0.000024042,0xFF,0xFF
"SPI","result",0.094038708,0.000024042,0xFF,0xFF
"SPI","result",0.094078875,0.000024042,0x77,0xFF
"SPI","result",0.094118083,0.000024042,0x00,0xFF
"SPI","result",0.094157333,0.000024042,0x00,0xFF
"SPI","result",0.094196583,0.000024042,0x00,0xFF
"SPI","result",0.094235833,0.000024083,0x00,0xFF
"SPI","result",0.094275125,0.000024042,0x01,0xFF
"SPI","result",0.0943145,0.000024042,0xFF,0xFF
"SPI","result",0.094353958,0.000024042,0xFF,0x01
"SPI","disable",0.094386083,0.000000042,,
"SPI","enable",0.094426417,0.000000042,,
"SPI","result",0.094434875,0.000024042,0xFF,0xFF
"SPI","result",0.094474542,0.000024042,0xFF,0xFF
"SPI","result",0.094514667,0.000024042,0x69,0xFF
"SPI","result",0.094553708,0.000024042,0x40,0xFF
"SPI","result",0.094593,0.000024042,0x00,0xFF
"SPI","result",0.094632208,0.000024083,0x00,0xFF
"SPI","result",0.0946715,0.000024042,0x00,0xFF
"SPI","result",0.094710792,0.000024042,0x01,0xFF
"SPI","result",0.094750125,0.000024042,0xFF,0xFF
"SPI","result",0.094789625,0.000024042,0xFF,0x01
"SPI","disable",0.09482275,0.000000042,,
"SPI","enable",0.094863,0.000000042,,
"SPI","result",0.0948715,0.000024042,0xFF,0xFF
"SPI","result",0.094911167,0.000024042,0xFF,0xFF
"SPI","result",0.094951292,0.000024042,0x77,0xFF
"SPI","result",0.094990542,0.000024042,0x00,0xFF
"SPI","result",0.095029792,0.000024042,0x00,0xFF
"SPI","result",0.095069,0.000024042,0x00,0xFF
"SPI","result",0.095108292,0.000024042,0x00,0xFF
"SPI","result",0.095147542,0.000024083,0x01,0xFF
"SPI","result",0.095186917,0.000024042,0xFF,0xFF
"SPI","result",0.095226417,0.000024042,0xFF,0x01
"SPI","disable",0.0952585,0.000000042,,
"SPI","enable",0.095298833,0.000000042,,
"SPI","result",0.095307333,0.000024042,0xFF,0xFF
"SPI","result",0.095346958,0.000024083,0xFF,0xFF
"SPI","result",0.095387125,0.000024042,0x69,0xFF
"SPI","result",0.095426333,0.000024083,0x40,0xFF
"SPI","result",0.095465625,0.000024042,0x00,0xFF
"SPI","result",0.095504833,0.000024042,0x00,0xFF
"SPI","result",0.095544833,0.000024083,0x00,0xFF
"SPI","result",0.095584125,0.000024042,0x01,0xFF
"SPI","result",0.095623458,0.000024083,0xFF,0xFF
"SPI","result",0.095662958,0.000024042,0xFF,0x01
"SPI","disable",0.095696042,0.000000042,,
"SPI","enable",0.095736333,0.000000042,,
"SPI","result",0.095744792,0.000024083,0xFF,0xFF
"SPI","result",0.095784458,0.000024042,0xFF,0xFF
"SPI","result",0.095824625,0.000024042,0x77,0xFF
"SPI","result",0.095863833,0.000024042,0x00,0xFF
"SPI","result",0.095903083,0.000024083,0x00,0xFF
"SPI","result",0.095942333,0.000024042,0x00,0xFF
"SPI","result",0.095981583,0.000024042,0x00,0xFF
"SPI","result",0.096020833,0.000024042,0x01,0xFF
"SPI","result",0.096060208,0.000024042,0xFF,0xFF
"SPI","result",0.096099667,0.000024042,0xFF,0x01
"SPI","disable",0.096131792,0.000000042,,
"SPI","enable",0.096172083,0.000000042,,
"SPI","result",0.096180542,0.000024042,0xFF,0xFF
"SPI","result",0.096220208,0.000024042,0xFF,0xFF
"SPI","result",0.096260375,0.000024042,0x69,0xFF
"SPI","result",0.096299583,0.000024042,0x40,0xFF
"SPI","result",0.096338833,0.000024042,0x00,0xFF
"SPI","result",0.096378042,0.000024042,0x00,0xFF
"SPI","result",0.096417333,0.000024042,0x00,0xFF
"SPI","result",0.096456583,0.000024042,0x01,0xFF
"SPI","result",0.096495917,0.000024042,0xFF,0xFF
"SPI","result",0.096536208,0.000024042,0xFF,0x01
"SPI","disable",0.096569292,0.000000042,,
"SPI","enable",0.096609542,0.000000042,,
"SPI","result",0.096618042,0.000024042,0xFF,0xFF
"SPI","result",0.096657667,0.000024042,0xFF,0xFF
"SPI","result",0.096697792,0.000024042,0x77,0xFF
"SPI","result",0.096737042,0.000024,0x00,0xFF
"SPI","result",0.096776292,0.000024042,0x00,0xFF
"SPI","result",0.0968155,0.000024042,0x00,0xFF
"SPI","result",0.09685475,0.000024042,0x00,0xFF
"SPI","result",0.096894042,0.000024042,0x01,0xFF
"SPI","result",0.096933375,0.000024042,0xFF,0xFF
"SPI","result",0.096972875,0.000024042,0xFF,0x01
"SPI","disable",0.097005,0.000000042,,
"SPI","enable",0.097045292,0.000000042,,
"SPI","result",0.097053792,0.000024042,0xFF,0xFF
"SPI","result",0.097093417,0.000024042,0xFF,0xFF
"SPI","result",0.097133583,0.000024042,0x69,0xFF
"SPI","result",0.097172792,0.000024042,0x40,0xFF
"SPI","result",0.097212042,0.000024042,0x00,0xFF
"SPI","result",0.097251292,0.000024042,0x00,0xFF
"SPI","result",0.097290542,0.000024042,0x00,0xFF
"SPI","result",0.097329792,0.000024083,0x01,0xFF
"SPI","result",0.097369167,0.000024042,0xFF,0xFF
"SPI","result",0.097408625,0.000024083,0xFF,0x01
"SPI","disable",0.09744175,0.000000042,,
"SPI","enable",0.097482042,0.000000042,,
"SPI","result",0.0974905,0.000024042,0xFF,0xFF
"SPI","result",0.097530167,0.000024042,0xFF,0xFF
"SPI","result",0.097570125,0.000024042,0x77,0xFF
"SPI","result",0.097609333,0.000024042,0x00,0xFF
"SPI","result",0.097648625,0.000024042,0x00,0xFF
"SPI","result",0.097687833,0.000024042,0x00,0xFF
"SPI","result",0.097727125,0.000024042,0x00,0xFF
"SPI","result",0.097766375,0.000024042,0x01,0xFF
"SPI","result",0.09780575,0.000024042,0xFF,0xFF
"SPI","result",0.09784525,0.000024,0xFF,0x01
"SPI","disable",0.097877333,0.000000042,,
"SPI","enable",0.097917667,0.000000042,,
"SPI","result",0.097926125,0.000024042,0xFF,0xFF
"SPI","result",0.097965792,0.000024042,0xFF,0xFF
"SPI","result",0.098005917,0.000024042,0x69,0xFF
"SPI","result",0.098045167,0.000024042,0x40,0xFF
"SPI","result",0.098084417,0.000024042,0x00,0xFF
"SPI","result",0.098123625,0.000024042,0x00,0xFF
"SPI","result",0.098162875,0.000024042,0x00,0xFF
"SPI","result",0.098202167,0.000024042,0x01,0xFF
"SPI","result",0.0982415,0.000024042,0xFF,0xFF
"SPI","result",0.098281,0.000024042,0xFF,0x01
"SPI","disable",0.098314083,0.000000042,,
"SPI","enable",0.098354333,0.000000042,,
"SPI","result",0.098362833,0.000024042,0xFF,0xFF
"SPI","result",0.098402458,0.000024042,0xFF,0xFF
"SPI","result",0.098442625,0.000024042,0x77,0xFF
"SPI","result",0.098481833,0.000024042,0x00,0xFF
"SPI","result",0.098521125,0.000024042,0x00,0xFF
"SPI","result",0.098560208,0.000024042,0x00,0xFF
"SPI","result",0.098599458,0.000024083,0x00,0xFF
"SPI","result",0.09863875,0.000024042,0x01,0xFF
"SPI","result",0.098678083,0.000024042,0xFF,0xFF
"SPI","result",0.098717583,0.000024042,0xFF,0x01
"SPI","disable",0.098749667,0.000000042,,
"SPI","enable",0.09879,0.000000042,,
"SPI","result",0.098798458,0.000024042,0xFF,0xFF
"SPI","result",0.098838125,0.000024042,0xFF,0xFF
"SPI","result",0.09887825,0.000024083,0x69,0xFF
"SPI","result",0.0989175,0.000024042,0x40,0xFF
"SPI","result",0.098956792,0.000024042,0x00,0xFF
"SPI","result",0.098996,0.000024042,0x00,0xFF
"SPI","result",0.09903525,0.000024042,0x00,0xFF
"SPI","result",0.099074542,0.000024042,0x01,0xFF
"SPI","result",0.099113875,0.000024042,0xFF,0xFF
"SPI","result",0.099153375,0.000024042,0xFF,0x01
"SPI","disable",0.099186458,0.000000042,,
"SPI","enable",0.09922675,0.000000042,,
"SPI","result",0.099235208,0.000024042,0xFF,0xFF
"SPI","result",0.099274875,0.000024042,0xFF,0xFF
"SPI","result",0.099315042,0.000024042,0x77,0xFF
"SPI","result",0.09935425,0.000024042,0x00,0xFF
"SPI","result",0.0993935,0.000024042,0x00,0xFF
"SPI","result",0.099432708,0.000024042,0x00,0xFF
"SPI","result",0.099472,0.000024042,0x00,0xFF
"SPI","result",0.09951125,0.000024042,0x01,0xFF
"SPI","result",0.099550458,0.000024042,0xFF,0xFF
"SPI","result",0.099589958,0.000024042,0xFF,0x01
"SPI","disable",0.099622042,0.000000042,,
"SPI","enable",0.099662375,0.000000042,,
"SPI","result",0.099670833,0.000024042,0xFF,0xFF
"SPI","result",0.099710458,0.000024042,0xFF,0xFF
"SPI","result",0.099750625,0.000024042,0x69,0xFF
"SPI","result",0.099789833,0.000024042,0x40,0xFF
"SPI","result",0.099829125,0.000024042,0x00,0xFF
"SPI","result",0.099868333,0.000024042,0x00,0xFF
"SPI","result",0.099907583,0.000024083,0x00,0xFF
"SPI","result",0.099946875,0.000024042,0x01,0xFF
"SPI","result",0.099986208,0.000024042,0xFF,0xFF
"SPI","result",0.100025708,0.000024042,0xFF,0x01
"SPI","disable",0.100058792,0.000000042,,
"SPI","enable",0.100099083,0.000000042,,
"SPI","result",0.100107542,0.000024042,0xFF,0xFF
"SPI","result",0.100147208,0.000024042,0xFF,0xFF
"SPI","result",0.100187333,0.000024042,0x77,0xFF
"SPI","result",0.100226542,0.000024042,0x00,0xFF
"SPI","result",0.100265833,0.000024042,0x00,0xFF
"SPI","result",0.100305042,0.000024042,0x00,0xFF
"SPI","result",0.100344292,0.000024042,0x00,0xFF
"SPI","result",0.100383583,0.000024042,0x01,0xFF
"SPI","result",0.100422917,0.000024042,0xFF,0xFF
"SPI","result",0.100462417,0.000024042,0xFF,0x01
"SPI","disable",0.100494542,0.000000042,,
"SPI","enable",0.100535625,0.000000042,,
"SPI","result",0.100544125,0.000024042,0xFF,0xFF
"SPI","result",0.10058375,0.000024083,0xFF,0xFF
"SPI","result",0.100623917,0.000024042,0x69,0xFF
"SPI","result",0.100663125,0.000024042,0x40,0xFF
"SPI","result",0.100702417,0.000024042,0x00,0xFF
"SPI","result",0.100741625,0.000024042,0x00,0xFF
"SPI","result",0.100780917,0.000024042,0x00,0xFF
"SPI","result",0.100820167,0.000024042,0x01,0xFF
"SPI","result",0.1008595,0.000024083,0xFF,0xFF
"SPI","result",0.100899,0.000024042,0xFF,0x01
"SPI","disable",0.100932083,0.000000042,,
"SPI","enable",0.100972375,0.000000042,,
"SPI","result",0.100980833,0.000024042,0xFF,0xFF
"SPI","result",0.1010205,0.000024042,0xFF,0xFF
"SPI","result",0.101060667,0.000024042,0x77,0xFF
"SPI","result",0.101099875,0.000024042,0x00,0xFF
"SPI","result",0.101139167,0.000024042,0x00,0xFF
"SPI","result",0.101178375,0.000024042,0x00,0xFF
"SPI","result",0.101217667,0.000024042,0x00,0xFF
"SPI","result",0.101256958,0.000024042,0x01,0xFF
"SPI","result",0.101296292,0.000024042,0xFF,0xFF
"SPI","result",0.101335792,0.000024042,0xFF,0x01
"SPI","disable",0.101367917,0.000000042,,
"SPI","enable",0.101408208,0.000000042,,
"SPI","result",0.101416708,0.000024042,0xFF,0xFF
"SPI","result",0.101456333,0.000024083,0xFF,0xFF
"SPI","result",0.1014965,0.000024042,0x69,0xFF
"SPI","result",0.1015365,0.000024042,0x40,0xFF
"SPI","result",0.10157575,0.000024042,0x00,0xFF
"SPI","result",0.101614958,0.000024042,0x00,0xFF
"SPI","result",0.101654208,0.000024042,0x00,0xFF
"SPI","result",0.1016935,0.000024042,0x01,0xFF
"SPI","result",0.101732833,0.000024042,0xFF,0xFF
"SPI","result",0.101772333,0.000024042,0xFF,0x01
"SPI","disable",0.101805417,0.000000042,,
"SPI","enable",0.101845708,0.000000042,,
"SPI","result",0.101854167,0.000024042,0xFF,0xFF
"SPI","result",0.101893833,0.000024042,0xFF,0xFF
"SPI","result",0.101934,0.000024042,0x77,0xFF
"SPI","result",0.101973208,0.000024042,0x00,0xFF
"SPI","result",0.102012458,0.000024042,0x00,0xFF
"SPI","result",0.102051667,0.000024042,0x00,0xFF
"SPI","result",0.102090958,0.000024042,0x00,0xFF
"SPI","result",0.102130208,0.000024042,0x01,0xFF
"SPI","result",0.102169542,0.000024042,0xFF,0xFF
"SPI","result",0.102209042,0.000024042,0xFF,0x01
"SPI","disable",0.102241125,0.000000042,,
"SPI","enable",0.102281458,0.000000042,,
"SPI","result",0.102289917,0.000024042,0xFF,0xFF
"SPI","result",0.102329583,0.000024042,0xFF,0xFF
"SPI","result",0.102369708,0.000024042,0x69,0xFF
"SPI","result",0.102408917,0.000024042,0x40,0xFF
"SPI","result",0.102448167,0.000024042,0x00,0xFF
"SPI","result",0.102487417,0.000024,0x00,0xFF
"SPI","result",0.102526667,0.000024042,0x00,0xFF
"SPI","result",0.10256575,0.000024042,0x01,0xFF
"SPI","result",0.102605083,0.000024042,0xFF,0xFF
"SPI","result",0.102644583,0.000024042,0xFF,0x01
"SPI","disable",0.102677667,0.000000042,,
"SPI","enable",0.102717958,0.000000042,,
"SPI","result",0.102726417,0.000024042,0xFF,0xFF
"SPI","result",0.102766083,0.000024042,0xFF,0xFF
"SPI","result",0.102806208,0.000024042,0x77,0xFF
"SPI","result",0.102845417,0.000024042,0x00,0xFF
"SPI","result",0.102884708,0.000024042,0x00,0xFF
"SPI","result",0.102923917,0.000024042,0x00,0xFF
"SPI","result",0.102963167,0.000024042,0x00,0xFF
"SPI","result",0.103002458,0.000024042,0x01,0xFF
"SPI","result",0.103041792,0.000024042,0xFF,0xFF
"SPI","result",0.103081292,0.000024042,0xFF,0x01
"SPI","disable",0.103113375,0.000000042,,
"SPI","enable",0.103153667,0.000000042,,
"SPI","result",0.103162167,0.000024042,0xFF,0xFF
"SPI","result",0.103201833,0.000024042,0xFF,0xFF
"SPI","result",0.103241958,0.000024042,0x69,0xFF
"SPI","result",0.103281208,0.000024042,0x40,0xFF
"SPI","result",0.103320458,0.000024042,0x00,0xFF
"SPI","result",0.103359667,0.000024042,0x00,0xFF
"SPI","result",0.103398958,0.000024042,0x00,0xFF
"SPI","result",0.103438208,0.000024042,0x01,0xFF
"SPI","result",0.103477542,0.000024042,0xFF,0xFF
"SPI","result",0.103517042,0.000024042,0xFF,0x01
"SPI","disable",0.103549958,0.000000042,,
"SPI","enable",0.10359025,0.000000042,,
"SPI","result",0.103598708,0.000024042,0xFF,0xFF
"SPI","result",0.103638375,0.000024042,0xFF,0xFF
"SPI","result",0.103678542,0.000024042,0x77,0xFF
"SPI","result",0.10371775,0.000024042,0x00,0xFF
"SPI","result",0.103757,0.000024042,0x00,0xFF
"SPI","result",0.10379625,0.000024042,0x00,0xFF
"SPI","result",0.1038355,0.000024042,0x00,0xFF
"SPI","result",0.10387475,0.000024042,0x01,0xFF
"SPI","result",0.103914125,0.000024042,0xFF,0xFF
"SPI","result",0.103953583,0.000024042,0xFF,0x01
